,local_ppl_cnt,vx,vy
0,0,0.9238795325112867,0.3826834323650898
1,0,0.9238795325112867,0.3826834323650898
2,0,0.7071067811865476,0.7071067811865475
3,0,0.7071067811865476,0.7071067811865475
4,0,0.9238795325112867,0.3826834323650898
5,0,0.7071067811865476,0.7071067811865475
6,0,0.9238795325112867,0.3826834323650898
7,0,0.9238795325112867,0.3826834323650898
8,0,0.9238795325112867,0.3826834323650898
9,0,0.7071067811865476,0.7071067811865475
10,0,-0.3826834323650897,0.9238795325112867
11,0,-0.3826834323650897,0.9238795325112867
12,1,-0.3826834323650897,0.9238795325112867
13,0,6.123233995736766e-17,1.0
14,2,6.123233995736766e-17,1.0
15,3,6.123233995736766e-17,1.0
16,3,6.123233995736766e-17,1.0
17,3,-0.3826834323650897,0.9238795325112867
18,3,-0.7071067811865475,0.7071067811865476
19,4,-0.7071067811865475,0.7071067811865476
20,4,-0.3826834323650897,0.9238795325112867
21,4,4.367312598097899e-17,0.7132362736976232
22,4,-0.9238795325112868,-0.38268343236508967
23,3,0.27294370530589307,0.6589443951138523
24,3,0.7071067811865474,-0.7071067811865477
25,3,-0.7071067811865477,-0.7071067811865475
26,3,-1.0,1.2246467991473532e-16
27,3,-0.3826834323650897,0.9238795325112867
28,3,-0.3826834323650897,0.9238795325112867
29,3,-0.3826834323650897,0.9238795325112867
30,3,-0.3826834323650897,0.9238795325112867
31,2,-0.3826834323650897,0.9238795325112867
32,2,-0.9238795325112867,0.3826834323650899
33,1,-0.3826834323650897,0.9238795325112867
34,1,-0.3826834323650897,0.9238795325112867
35,1,6.123233995736766e-17,1.0
36,0,6.123233995736766e-17,1.0
37,0,6.123233995736766e-17,1.0
38,0,6.123233995736766e-17,1.0
39,0,6.123233995736766e-17,1.0
40,0,6.123233995736766e-17,1.0
41,0,0.38268343236508984,0.9238795325112867
42,0,-0.3826834323650897,0.9238795325112867
43,1,0.7071067811865476,0.7071067811865475
44,1,6.123233995736766e-17,1.0
45,0,-0.9238795325112867,0.3826834323650899
46,0,-0.9238795325112867,0.3826834323650899
47,0,6.123233995736766e-17,1.0
48,0,-0.3826834323650897,0.9238795325112867
49,0,-0.3826834323650897,0.9238795325112867
50,1,-0.7071067811865475,0.7071067811865476
51,1,-0.7071067811865475,0.7071067811865476
52,1,-0.7071067811865475,0.7071067811865476
53,1,-0.3826834323650897,0.9238795325112867
54,1,-0.3826834323650897,0.9238795325112867
55,1,-0.3826834323650897,0.9238795325112867
56,1,-0.3826834323650897,0.9238795325112867
57,2,-0.3826834323650897,0.9238795325112867
58,2,-0.3826834323650897,0.9238795325112867
59,2,6.123233995736766e-17,1.0
60,3,0.38268343236508984,0.9238795325112867
61,3,0.38268343236508984,0.9238795325112867
62,3,0.38268343236508984,0.9238795325112867
63,3,0.38268343236508984,0.9238795325112867
64,3,0.38268343236508984,0.9238795325112867
65,3,0.38268343236508984,0.9238795325112867
66,2,0.38268343236508984,0.9238795325112867
67,2,0.38268343236508984,0.9238795325112867
68,2,0.38268343236508984,0.9238795325112867
69,2,0.38268343236508984,0.9238795325112867
70,2,0.38268343236508984,0.9238795325112867
71,2,0.38268343236508984,0.9238795325112867
72,1,0.38268343236508984,0.9238795325112867
73,0,6.123233995736766e-17,1.0
74,0,6.123233995736766e-17,1.0
75,0,6.123233995736766e-17,1.0
76,0,6.123233995736766e-17,1.0
77,0,6.123233995736766e-17,1.0
78,0,6.123233995736766e-17,1.0
79,0,6.123233995736766e-17,1.0
80,0,0.9238795325112867,0.3826834323650898
81,0,-1.0,1.2246467991473532e-16
82,0,-1.0,1.2246467991473532e-16
83,0,-0.9238795325112867,0.3826834323650899
84,0,-1.0,1.2246467991473532e-16
85,0,-1.0,1.2246467991473532e-16
86,0,-0.9238795325112867,0.3826834323650899
87,0,-0.3826834323650897,0.9238795325112867
88,0,-0.3826834323650897,0.9238795325112867
89,0,-0.3826834323650897,0.9238795325112867
90,0,6.123233995736766e-17,1.0
91,0,0.38268343236508984,0.9238795325112867
92,0,6.123233995736766e-17,1.0
93,1,6.123233995736766e-17,1.0
94,1,6.123233995736766e-17,1.0
95,2,-0.3826834323650897,0.9238795325112867
96,2,-0.3826834323650897,0.9238795325112867
97,2,6.123233995736766e-17,1.0
98,3,6.123233995736766e-17,1.0
99,3,0.38268343236508984,0.9238795325112867
100,2,0.38268343236508984,0.9238795325112867
101,2,0.38268343236508984,0.9238795325112867
102,2,0.38268343236508984,0.9238795325112867
103,2,0.38268343236508984,0.9238795325112867
104,3,0.38268343236508984,0.9238795325112867
105,2,0.38268343236508984,0.9238795325112867
106,2,0.38268343236508984,0.9238795325112867
107,2,0.38268343236508984,0.9238795325112867
108,1,0.38268343236508984,0.9238795325112867
109,1,0.38268343236508984,0.9238795325112867
110,0,0.38268343236508984,0.9238795325112867
