,robot_x,robot_y,local_ppl_cnt
0,0.23096988312782163,-4.095670858091273,2
1,0.46193976625564326,-4.191341716182546,2
2,0.7119397662556433,-4.191341716182546,3
3,0.942909649383465,-4.095670858091273,4
4,1.119686344680102,-3.918894162794636,5
5,1.119686344680102,-3.668894162794636,5
6,1.296463039976739,-3.492117467497999,4
7,1.5274329231045607,-3.3964466094067265,5
8,1.623103781195833,-3.165476726278905,6
9,1.7187746392871055,-2.9345068431510835,5
10,1.8955513345837423,-3.1112835384477204,6
11,1.7998804764924698,-2.880313655319899,5
12,1.6231037811958329,-2.703536960023262,7
13,1.3921338980680111,-2.6078661019319895,8
14,1.1611640149401894,-2.512195243840717,8
15,0.9843873196435525,-2.33541854854408,11
16,0.8583037682135991,-2.2093349971141265,11
17,0.870631077684103,-2.1795742394028657,10
18,0.9003918353953637,-2.167246929932362,10
19,0.9665024646600949,-2.1398630106738903,10
20,1.077010927299003,-2.094088906691854,10
21,1.1875193899379108,-2.048314802709818,10
22,1.2980278525768187,-2.094088906691854,10
23,1.2980278525768187,-1.9157798382674485,12
24,1.2980278525768187,-1.796166340240791,11
25,1.3826073681529119,-1.8807458558168841,13
26,1.467186883729005,-1.9653253713929772,10
27,1.5387445132015722,-1.9653253713929772,10
28,1.6048551424663036,-1.9927092906514485,11
29,1.6764127719388708,-1.9927092906514485,10
30,1.699190669760333,-1.9699313928299864,10
31,1.7497895548060196,-1.9193325077842998,10
32,1.8003884398517063,-1.868733622738613,10
33,1.850987324897393,-1.8181347376929264,10
34,1.935566840473486,-1.7335552221168333,10
35,1.9629507597319573,-1.667444592852102,10
36,2.0087248637139936,-1.556936130213194,10
37,2.0544989676960297,-1.4464276675742862,10
38,2.1002730716780658,-1.3359192049353783,10
39,2.146047175660102,-1.2254107422964704,10
40,2.191821279642138,-1.1149022796575625,11
41,2.191821279642138,-0.9365932112331568,13
42,2.237595383624174,-0.8260847485942489,13
43,2.28336948760621,-0.715576285955341,14
44,2.3339683726518965,-0.6649774009096544,13
45,2.4185478882279896,-0.5803978853335613,13
46,2.5031274038040827,-0.4958183697574681,13
47,2.571363330130556,-0.33108227097900506,12
48,2.617137434112592,-0.2205738083400971,13
49,2.662911538094628,-0.11006534570118916,13
50,2.7086856420766643,0.0004431169377187849,13
51,2.613014783985392,0.23141300006554047,6
