,robot_x,robot_y,local_ppl_cnt
0,0.25,-4.0,2
1,0.5,-4.0,3
2,0.75,-4.0,4
3,1.0,-4.0,4
4,1.2309698831278217,-3.9043291419087276,4
5,1.4077465784244587,-3.7275524466120906,3
6,1.5845232737210957,-3.5507757513154536,4
7,1.8154931568489174,-3.4551048932241812,4
8,2.046463039976739,-3.359434035132909,3
9,2.2774329231045605,-3.2637631770416364,3
10,2.508402806232382,-3.168092318950364,2
11,2.7393726893602035,-3.0724214608590916,2
12,2.9161493846568405,-2.8956447655624546,3
13,3.0929260799534775,-2.7188680702658177,4
14,3.18859693804475,-2.487898187137996,3
15,3.365373633341387,-2.311121491841359,3
16,3.615373633341387,-2.311121491841359,3
17,3.8463435164692084,-2.2154506337500868,3
18,4.023120211765845,-2.03867393845345,2
19,4.2014292801902515,-2.03867393845345,1
20,4.321042778216909,-2.03867393845345,0
21,4.389278704543382,-1.8739378396749866,0
22,4.389278704543382,-1.6956287712505809,0
23,4.457514630869855,-1.5308926724721177,1
24,4.503288734851891,-1.4203842098332098,1
25,4.549062838833927,-1.3098757471943019,1
26,4.37228614353729,-1.133099051897665,1
27,4.37228614353729,-1.0134855538710075,2
28,4.2766152854460175,-1.244455436998829,2
29,4.045645402318196,-1.1487845789075566,2
30,3.8146755191903745,-1.0531137208162842,3
31,3.6378988238937375,-0.8763370255196473,3
32,3.4611221285971006,-0.6995603302230105,3
33,3.2963860298186374,-0.6313244038965372,3
34,3.2963860298186374,-0.8813244038965372,3
35,3.200715171727365,-1.1122942870243588,3
36,2.9697452885995435,-1.2079651451156312,1
37,2.7929685933029065,-1.0311884498189943,2
38,2.697297735211634,-0.8002185666911725,1
39,2.4663278520838126,-0.7045477085999,2
40,2.2895511567871756,-0.5277710133032631,2
41,2.2895511567871756,-0.27777101330326315,3
42,2.193880298695903,-0.04680113017544146,3
43,2.0982094406046308,0.18416875295238022,4
44,2.0025385825133584,0.4151386360802019,4
45,1.906867724422086,0.6461085192080236,4
46,1.8111968663308136,0.8770784023358453,4
47,1.7155260082395412,1.108048285463667,3
48,1.6198551501482688,1.3390181685914888,3
49,1.4430784548516318,1.5157948638881258,3
50,1.2663017595549948,1.6925715591847628,3
51,1.0895250642583578,1.8693482544813997,3
52,0.912748368961721,2.0461249497780365,4
53,0.6817784858338993,2.141795807869309,4
54,0.5861076277426269,2.3727656909971304,4
55,0.4904367696513545,2.603735574124952,4
56,0.3947659115600821,2.8347054572527735,4
57,0.2990950534688097,3.065675340380595,4
58,0.20342419537753728,3.2966452235084165,4
59,0.10775333728626485,3.527615106636238,4
60,0.012082479194992418,3.7585849897640595,4
