,local_ppl_cnt,vx,vy
0,0,0.9238795325112867,0.3826834323650898
1,0,0.9238795325112867,0.3826834323650898
2,0,0.7071067811865476,0.7071067811865475
3,0,6.123233995736766e-17,1.0
4,0,6.123233995736766e-17,1.0
5,0,0.38268343236508984,0.9238795325112867
6,0,6.123233995736766e-17,1.0
7,1,6.123233995736766e-17,1.0
8,2,0.38268343236508984,0.9238795325112867
9,2,0.38268343236508984,0.9238795325112867
10,2,-0.9238795325112867,0.3826834323650899
11,2,-0.6589443951138523,0.2729437053058931
12,3,0.27294370530589307,0.6589443951138523
13,3,0.27294370530589307,0.6589443951138523
14,3,-0.10953567703388525,0.26444251705892496
15,4,-1.0,1.2246467991473532e-16
16,4,-0.6589443951138523,0.2729437053058931
17,4,-0.3383180623043727,-0.3383180623043726
18,4,-0.6589443951138524,-0.27294370530589296
19,4,-0.9238795325112867,0.3826834323650899
20,4,-0.3826834323650897,0.9238795325112867
21,4,-0.18309641592814455,0.44203385055563177
22,4,6.123233995736766e-17,1.0
23,3,6.123233995736766e-17,1.0
24,3,6.123233995736766e-17,1.0
25,3,6.123233995736766e-17,1.0
26,2,0.38268343236508984,0.9238795325112867
27,2,0.7071067811865476,0.7071067811865475
28,2,0.38268343236508984,0.9238795325112867
29,1,0.38268343236508984,0.9238795325112867
30,1,0.38268343236508984,0.9238795325112867
31,2,6.123233995736766e-17,1.0
32,2,6.123233995736766e-17,1.0
33,2,6.123233995736766e-17,1.0
34,1,6.123233995736766e-17,1.0
35,1,6.123233995736766e-17,1.0
36,1,6.123233995736766e-17,1.0
37,1,0.38268343236508984,0.9238795325112867
38,1,6.123233995736766e-17,1.0
39,1,6.123233995736766e-17,1.0
40,0,-0.3826834323650897,0.9238795325112867
41,0,-0.3826834323650897,0.9238795325112867
